"Year","Sex of child","Birth order","Citizenship of mother","Marital status of mother","Age class of mother","Less than 20 years","20-24 years","25-29 years","30-34 years","35-39 years","40-44 years","45-49 years","50-59 years","60-69 years","70 years or more","Unknown"
"2019","Boy","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","20-24 years",0,3,24,14,5,3,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","25-29 years",0,3,148,273,103,38,7,3,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","30-34 years",0,1,39,666,655,176,58,18,1,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","35-39 years",0,0,8,125,751,418,98,36,5,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","40-44 years",0,0,0,10,66,173,90,27,2,0,0
"2019","Boy","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,3,10,2,0,1,0
"2019","Boy","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,2,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Third child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","20-24 years",0,0,4,3,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","25-29 years",0,1,19,60,14,8,2,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,8,145,181,60,15,3,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,1,22,205,160,40,20,1,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,0,2,23,56,42,15,3,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,1,13,3,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Boy","Mother not married","Citizenship of mother - total","Other","Less than 20 years",20,48,21,7,1,1,0,0,0,0,18
"2019","Boy","Mother not married","Citizenship of mother - total","Other","20-24 years",10,246,306,146,44,11,3,2,0,0,128
"2019","Boy","Mother not married","Citizenship of mother - total","Other","25-29 years",1,90,913,864,321,88,32,14,0,0,170
"2019","Boy","Mother not married","Citizenship of mother - total","Other","30-34 years",0,17,396,1671,1202,407,117,55,2,0,156
"2019","Boy","Mother not married","Citizenship of mother - total","Other","35-39 years",0,13,102,541,1326,689,230,98,9,0,147
"2019","Boy","Mother not married","Citizenship of mother - total","Other","40-44 years",0,1,17,61,210,304,153,64,9,0,81
"2019","Boy","Mother not married","Citizenship of mother - total","Other","45-49 years",0,1,1,6,8,19,13,14,0,0,19
"2019","Boy","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,0,1,0,3,4,1,0,3
"2019","Girl","First child","Citizenship of mother - total","Married","Less than 20 years",0,13,12,3,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Married","20-24 years",0,212,506,187,48,15,1,2,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Married","25-29 years",0,73,1476,1585,451,95,28,19,1,0,0
"2019","Girl","First child","Citizenship of mother - total","Married","30-34 years",0,16,402,2823,1791,423,115,46,3,0,0
"2019","Girl","First child","Citizenship of mother - total","Married","35-39 years",0,1,78,458,1248,620,194,92,11,1,0
"2019","Girl","First child","Citizenship of mother - total","Married","40-44 years",0,2,10,39,146,217,109,77,6,1,0
"2019","Girl","First child","Citizenship of mother - total","Married","45-49 years",0,0,1,2,7,12,13,17,3,3,0
"2019","Girl","First child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,1,1,2,1,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","First child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Married","Less than 20 years",0,2,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Married","20-24 years",0,47,167,84,21,11,2,3,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Married","25-29 years",0,15,765,1179,318,82,22,10,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Married","30-34 years",0,5,219,2291,1872,465,108,38,2,1,0
"2019","Girl","Second child","Citizenship of mother - total","Married","35-39 years",0,0,30,490,1814,961,231,92,10,1,0
"2019","Girl","Second child","Citizenship of mother - total","Married","40-44 years",0,0,7,43,159,349,135,68,5,1,0
"2019","Girl","Second child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,3,13,24,9,1,0,0
"2019","Girl","Second child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,1,1,1,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Second child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","20-24 years",0,4,19,14,1,1,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","25-29 years",0,2,159,262,91,16,9,3,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","30-34 years",0,0,43,639,666,165,50,19,2,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","35-39 years",0,0,3,131,689,432,102,36,3,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","40-44 years",0,0,1,5,51,163,65,31,2,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,2,4,7,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,1,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Third child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","20-24 years",0,0,3,2,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","25-29 years",0,0,18,42,20,11,2,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","30-34 years",0,0,10,145,159,65,19,7,0,1,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","35-39 years",0,0,3,31,182,146,53,18,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","40-44 years",0,0,0,2,27,62,64,15,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,2,10,3,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Fourth child or more","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Married","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2019","Girl","Mother not married","Citizenship of mother - total","Other","Less than 20 years",18,42,11,8,1,1,0,0,0,0,27
"2019","Girl","Mother not married","Citizenship of mother - total","Other","20-24 years",9,249,291,143,34,12,4,4,1,0,127
"2019","Girl","Mother not married","Citizenship of mother - total","Other","25-29 years",2,89,828,801,291,76,25,18,0,0,143
"2019","Girl","Mother not married","Citizenship of mother - total","Other","30-34 years",1,27,350,1653,1117,385,111,49,4,0,166
"2019","Girl","Mother not married","Citizenship of mother - total","Other","35-39 years",0,4,92,530,1312,690,242,95,6,0,116
"2019","Girl","Mother not married","Citizenship of mother - total","Other","40-44 years",0,0,16,70,203,279,148,59,3,1,64
"2019","Girl","Mother not married","Citizenship of mother - total","Other","45-49 years",0,0,0,4,6,19,23,13,2,0,17
"2019","Girl","Mother not married","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,1,0,1,0,0,3
"2020","Boy","First child","Citizenship of mother - total","Married","Less than 20 years",0,8,10,0,1,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Married","20-24 years",1,206,448,185,54,16,6,3,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Married","25-29 years",0,78,1507,1734,453,111,22,11,2,0,0
"2020","Boy","First child","Citizenship of mother - total","Married","30-34 years",0,16,411,3007,1916,450,108,47,5,1,0
"2020","Boy","First child","Citizenship of mother - total","Married","35-39 years",0,5,59,445,1290,654,183,67,9,3,0
"2020","Boy","First child","Citizenship of mother - total","Married","40-44 years",0,0,12,53,110,211,117,50,4,1,0
"2020","Boy","First child","Citizenship of mother - total","Married","45-49 years",0,0,1,5,8,13,18,17,1,1,0
"2020","Boy","First child","Citizenship of mother - total","Married","50 years or more",0,0,1,0,1,0,3,3,0,1,0
"2020","Boy","First child","Citizenship of mother - total","Other","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","20-24 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","25-29 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","30-34 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","35-39 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","40-44 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","45-49 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","First child","Citizenship of mother - total","Other","50 years or more",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","Second child","Citizenship of mother - total","Married","Less than 20 years",0,0,0,0,0,0,0,0,0,0,0
"2020","Boy","Second child","Citizenship of mother - total","Married","20-24 years",0,31,157,92,22,9,4,3,0,0,0
"2020","Boy","Second child","Citizenship of mother - total","Married","25-29 years",0,19,777,1159,335,79,27,11,1,0,0
"2020","Boy","Second child","Citizenship of mother - total","Married","30-34 years",0,6,209,2550,1967,448,125,41,1,0,0
